URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Consists of,Principle Author / Analyst,Donor Institution/sample Source,Dataset Type,Compositional Group,Sample Source Person,Year,Vessel Part Sampled,Photograph No. - Located In Photographs Folder.,Artefact Type,Museum No.,Group (icp),ICP - Ba,ICP - Ca,ICP - Ce,ICP - Cu,ICP - Fe,ICP - Ga,ICP - Hf,ICP - K,ICP - La,ICP - Li,ICP - Mg,ICP - Na,ICP - Ni,ICP - Sc,ICP - Sr,ICP - Ti,ICP - V,ICP - Yb,ICP - Zn,Sample Weight (g)
"http://opencontext.org/subjects/E5775968-8DB5-421E-1A7E-0BB4A6BDA84A","http://n2t.net/ark:/28722/k20g3n90g","UNE 997","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Indian Ocean","Geunieerde Provinvien and Banda","","http://opencontext.org/subjects/185E0FAB-2553-41F1-F967-E3AD7FFB5F96","-10.37166","56.670227","1615","1615","Pottery","2013-03-07T00:00:00Z","2017-02-09T20:02:38Z","ceramic","Peter Grave","Donor Unknown","A Ship","3","","1615","body","UNE 997","sherd","1037","3","237.12","1227.37","76.85","28.7","13816.38","43.83","5.32","10900.16","37.78","57.29","4105.06","963.04","22.17","11.29","41.73","7894.67","98.18","3.41","66.2",""
"http://opencontext.org/subjects/44BE8BEA-6080-49B6-E029-55C1C06C8AEF","http://n2t.net/ark:/28722/k27s7hw45","UNE 975","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Atlantic Ocean","Witte Leeuw","","http://opencontext.org/subjects/880D2522-9955-4157-FF88-DC1B42399BBE","-15.538376","-5.471191","1613","1613","Pottery","2013-03-07T00:00:00Z","2017-02-09T05:38:31Z","ceramic","Peter Grave","Donor Unknown","A Ship","3","","1613","body","UNE 975","sherd","Type 12196, P237","3","299.67","2564.22","82.64","8.68","12944.35","40.54","5.07","14159.63","39.24","53.78","3936.55","1189.16","25.87","12.71","52.77","6880.71","98.63","3.02","66.24",""
"http://opencontext.org/subjects/A2CA4470-A8A0-46FF-DE92-B05EF4A49779","http://n2t.net/ark:/28722/k2f47n54q","UNE 970","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Atlantic Ocean","Witte Leeuw","","http://opencontext.org/subjects/880D2522-9955-4157-FF88-DC1B42399BBE","-15.538376","-5.471191","1613","1613","Pottery","2013-03-07T00:00:00Z","2017-02-09T09:48:34Z","ceramic","Peter Grave","Donor Unknown","A Ship","1.3","","1613","body","UNE 970","sherd","NR 12131, P229","1.3","388.32","2512.31","92.56","2.62","12945.51","17.71","4.23","27612.7","47.24","17.38","1573.54","3981.84","19.98","7.62","51.65","2384.23","22.69","4.88","74.67",""
"http://opencontext.org/subjects/29A25A89-D77A-46C6-C1D4-11FE1583C11A","http://n2t.net/ark:/28722/k2474c34m","UNE 994","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Indian Ocean","Geunieerde Provinvien and Banda","","http://opencontext.org/subjects/185E0FAB-2553-41F1-F967-E3AD7FFB5F96","-10.37166","56.670227","1615","1615","Pottery","2013-03-07T00:00:00Z","2017-02-10T23:43:53Z","ceramic","Peter Grave","Donor Unknown","A Ship","3","","1615","rim","UNE 994","sherd","1034","3","282.22","1269.3","65.18","11.36","10815.85","31.35","4.04","17908.97","30.34","55.06","8186.8","1043.59","21.87","12.28","35.61","4702.79","77.76","2.52","80.71",""
"http://opencontext.org/subjects/5AA60B04-7583-440C-F34B-1786C5537DE7","http://n2t.net/ark:/28722/k2rr1pq7g","UNE 967","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Atlantic Ocean","Witte Leeuw","","http://opencontext.org/subjects/880D2522-9955-4157-FF88-DC1B42399BBE","-15.538376","-5.471191","1613","1613","Pottery","2013-03-07T00:00:00Z","2017-02-11T18:30:23Z","ceramic","Peter Grave","Donor Unknown","A Ship","1.3","","1613","body","UNE 967","sherd","12156, P230","1.3","369.03","1333.47","95.75","6.9","21691.59","26.58","4.79","34761.65","42.17","24.08","1274.3","5026.56","6.2","11.52","37.11","3448.92","37.21","5.29","109.72",""
"http://opencontext.org/subjects/9923AADB-D305-4470-24FD-139ECE64126C","http://n2t.net/ark:/28722/k2wh2dj2q","UNE 963","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","South Atlantic Ocean","Witte Leeuw","","http://opencontext.org/subjects/880D2522-9955-4157-FF88-DC1B42399BBE","-15.538376","-5.471191","1613","1613","Pottery","2013-03-07T00:00:00Z","2017-02-09T10:00:01Z","ceramic","Peter Grave","Donor Unknown","A Ship","3","","1613","body","UNE 963","sherd","N61977, P224","3","335.47","3921.05","78","19.03","16362.11","39.74","5.52","16281.08","34.36","54.47","4281.9","911.87","24.64","14.23","50.76","6618.96","119.72","2.89","65.31",""
"http://opencontext.org/subjects/4CBE43F3-0A9E-4610-D85B-03B7637FA7B1","http://n2t.net/ark:/28722/k22b90p6z","UNE 528","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T01:52:25Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 528","sherd","none","1.1","739.46","1758.47","131.01","30.78","15591.43","18.25","6.99","27013.12","72.35","57.85","2263.85","3242.41","14.44","13.84","71.5","3687.22","56.84","5.05","82.07","1.5"
"http://opencontext.org/subjects/4AB221E9-75C4-49FC-58EE-50D9653EED7E","http://n2t.net/ark:/28722/k2d21rn6x","UNE 936","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Malaysia","Nanyang","","http://opencontext.org/subjects/F01E3C65-3F57-483D-D1B5-E3881C5732A2","2.723583","104.47998","1380","1380","Pottery","2013-03-07T00:00:00Z","2017-02-11T22:18:46Z","ceramic","Peter Grave","Nanhai Marine Archaeology, Kuala Rompin, Malaysia","A Ship","4","Sten Sjostrand","c. 1380","rim","UNE 936","broken bottle jar","","4","346.64","1526.69","92.55","29.24","52659.94","35.14","2.13","17914.92","51.27","31.14","8528.97","1941.13","32.82","20.14","35.67","4291.03","126.97","3.97","72.24",""
"http://opencontext.org/subjects/227DCC41-5949-47DC-ECE4-A103EB4ECD73","http://n2t.net/ark:/28722/k2639qh1t","UNE 937","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Malaysia","Nanyang","","http://opencontext.org/subjects/F01E3C65-3F57-483D-D1B5-E3881C5732A2","2.723583","104.47998","1380","1380","Pottery","2013-03-07T00:00:00Z","2017-02-11T18:09:47Z","ceramic","Peter Grave","Nanhai Marine Archaeology, Kuala Rompin, Malaysia","A Ship","4","Sten Sjostrand","c. 1380","rim","UNE 937","broken jar small","","4","201.38","2278.24","48.96","34.71","66433.25","35.57","1.71","10274.29","43.54","18.06","19836.96","3921.56","34.83","19.6","41.22","4184.23","117.69","4.05","64.45",""
"http://opencontext.org/subjects/37DE35DB-52DB-40AD-9708-1E0BEA331A04","http://n2t.net/ark:/28722/k2q23wb44","UNE 516","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T18:16:22Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 516","sherd","34475","1.1","709.99","2148.29","119.33","10.89","21287.8","17.72","7.36","27409.67","65.23","28.04","2841.61","5265.22","11.82","11.44","75.15","3617.21","49.05","4.55","77.38","3"
"http://opencontext.org/subjects/1DF7A548-D52A-4CBC-1667-31F6C612BC60","http://n2t.net/ark:/28722/k2h993q89","UNE 553","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T19:07:33Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 553","sherd","B37-7","1.1","863.52","2044.13","143.24","11.29","15137.65","15.88","6.35","24403.47","96.36","35.17","2994.07","2842.99","10.5","12.56","64.64","2861.71","41.72","4.68","100.26","3"
"http://opencontext.org/subjects/C2B9C74F-2C13-4C6D-D906-22E1EABE991F","http://n2t.net/ark:/28722/k2z31t090","UNE 500","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T19:06:38Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 500","sherd","35483","1.1","585.75","1599.71","94.77","9.11","21316.39","17.92","6.39","24609.71","51.04","29.93","3836.29","5095.38","14.38","10.8","68.9","3626.93","57.53","3.59","76.67","1"
"http://opencontext.org/subjects/742F8C9B-9FCD-4AE8-CE10-43F3D4DA5311","http://n2t.net/ark:/28722/k2tt4m47g","UNE 515","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T19:41:18Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 515","sherd","20045","1.1","629.14","2264.16","118.2","18.85","20957.15","20.6","6.23","26782.16","65.55","30.2","2587.86","3848.01","15.85","13.15","71.42","4124.09","61.48","5.98","67.73","2"
"http://opencontext.org/subjects/C69D5BF7-4DB4-469B-ED11-540F13301F69","http://n2t.net/ark:/28722/k2kp7tv4h","UNE 490","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T19:42:52Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 490","sherd","36604","1.1","607.78","2256.58","112.37","15.08","14963.09","14.95","6.04","21608.86","64.12","48.32","2511.33","2646.78","14.6","12.22","69.13","3008.15","55.21","4.39","81.31","1"
"http://opencontext.org/subjects/9A1B6F83-15ED-464A-3C33-7425DCDC6FE9","http://n2t.net/ark:/28722/k2bc3z787","UNE 493","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T19:56:54Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.3","University of Michigan","","","UNE 493","sherd","18201","1.3","511.06","1426.17","107.54","9.48","17732.42","15.88","8.22","31320.75","60.16","18.23","1542.44","3581.16","4.87","9.81","62.26","3299.69","35.2","4.49","59.94","2.5"
"http://opencontext.org/subjects/84DCA791-2D31-4464-2B61-F2D8B16EE40A","http://n2t.net/ark:/28722/k26m37f5z","UNE 496","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-13T14:44:46Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 496","sherd","36596","1.1","703.87","3737.53","101.46","15.03","13471.05","13.75","5.65","28360.29","57.27","41.13","2621.99","3689.46","13.65","11.15","94.94","2821.48","45.4","3.7","67.8","2.5"
"http://opencontext.org/subjects/1D44B564-A858-432F-9203-A41AC77EC7B6","http://n2t.net/ark:/28722/k2k935j1v","UNE 519","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T10:59:10Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 519","sherd","34474","1.1","712.41","3397.48","121.38","16.1","13632.04","15.06","7.54","27985.28","65.79","24.19","2298.47","4126.19","14.31","12.3","87.17","3055.59","49.23","4.87","62.59","5"
"http://opencontext.org/subjects/4E98A3B0-AB9F-4238-76B4-B3BCF8E31098","http://n2t.net/ark:/28722/k2rb6w543","UNE 472","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T18:14:20Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.3","University of Michigan","","","UNE 472","sherd","36029","1.3","573.99","2065.27","121.8","11.38","11060.42","18.32","9.24","35268.89","62.69","17.52","1626.78","3846.9","7.43","10.49","73.36","3551.14","38.52","4.33","64.36","1"
"http://opencontext.org/subjects/1B736C1C-0724-4560-739B-9B78F7EF9B3C","http://n2t.net/ark:/28722/k26d5pf32","UNE 495","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-09T18:14:28Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 495","sherd","36592","1.1","730.83","2135.05","112.73","15.12","14095.1","14.73","6.56","25867.91","62.56","43.07","2072.26","3075.33","11.97","11.6","75.81","2977.37","47.95","3.99","68.91","1.5"
"http://opencontext.org/subjects/DB30AECC-98ED-4306-B2C6-0888DE268B17","http://n2t.net/ark:/28722/k21n7xq8k","UNE 513","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T06:30:04Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 513","sherd","34474","1.1","719.9","2352.19","124.66","15.77","13728.34","15.13","7.52","27827.85","70.62","25.83","1954.3","3950.75","15.17","11.76","71.54","3022.12","49.61","4.71","63.32","3"
"http://opencontext.org/subjects/5FB10421-FED2-4757-0DDA-208CC9E73B41","http://n2t.net/ark:/28722/k2dj5dt6c","UNE 539","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T03:09:26Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 539","sherd","35074","1.1","591.67","3531.48","139.74","20.4","18327.97","20.58","7.19","23084.88","72.83","34.78","2714.31","3836.48","16.84","14.66","87.87","4169.66","67.37","6.41","71.99","4"
"http://opencontext.org/subjects/AB7B9D9E-EF9A-4A13-2C79-2A39C29BD935","http://n2t.net/ark:/28722/k2xk8922g","UNE 530","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T21:40:40Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.3","University of Michigan","","","UNE 530","sherd","34494","1.3","474.06","2138.29","114.64","7.94","12552.13","16.8","6.19","35322.07","71.03","21.03","1486.83","6254.2","5.12","11.38","62.99","3346.62","33.12","6.23","66.51","2"
"http://opencontext.org/subjects/1D2C6B52-75BC-49A2-6CB1-2757D19D8B54","http://n2t.net/ark:/28722/k2b56d78p","UNE 494","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T22:09:17Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 494","sherd","36593","1.1","738.65","2439.04","117.42","16.87","16522.14","15.82","7.54","25706.55","65.1","48.81","2145.46","3181.01","12.75","11.71","77.71","3186.19","55.42","4.39","73.78","1.5"
"http://opencontext.org/subjects/753576A5-34F7-41AF-191A-166B15516756","http://n2t.net/ark:/28722/k2639qh0b","UNE 527","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T16:39:13Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 527","sherd","none","1.1","740.87","1988.31","128.42","16.48","14689.44","16.57","7.03","26045.38","69.38","55.99","2236.24","3213.14","16.21","12.54","71.74","3299.48","51.96","4.67","75.82","2"
"http://opencontext.org/subjects/E399722F-C40D-4508-7DFA-44B194A5E46C","http://n2t.net/ark:/28722/k29s1qx0h","UNE 522","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-12T13:52:28Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","1.1","University of Michigan","","","UNE 522","sherd","none","1.1","742.81","2565.22","132.24","17.43","14701.55","16.47","7.59","27242.71","74.09","57.29","2464.66","3404.03","14.52","12.86","80.36","3294.96","53.73","5.29","80.05","1.5"
"http://opencontext.org/subjects/690CEE4B-C435-4640-4A58-85FC093C1A8E","http://n2t.net/ark:/28722/k2c53f46z","UNE 473","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T02:32:54Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","3","University of Michigan","","","UNE 473","sherd","C64-44","3","334.6","3045.96","88.71","22.25","14315.75","29.18","8.12","18310.25","45.44","56.66","3646.81","1007.61","24.13","14.66","49.21","5873.88","105.63","3.48","55.99","1"
"http://opencontext.org/subjects/1C374557-EF3A-4180-0834-9C39E101A98E","http://n2t.net/ark:/28722/k28052w8b","UNE 467","Asian Stoneware Jars","http://opencontext.org/projects/4B16F48E-6F5D-41E0-F568-FCE64BE6D3FA","Philippines","Philippines (various sample sites)","","http://opencontext.org/subjects/03110DFB-31E8-4202-51CE-DFC9037BC9B8","10.962764","120.981445","960","1600","Pottery","2013-03-07T00:00:00Z","2017-02-11T19:06:53Z","ceramic","Peter Grave","The University of Michigan Museum of Anthropology Guthe Collection","A Terrestrial","3","University of Michigan","","","UNE 467","sherd","34044","3","359.59","791.33","84.48","11.81","14160.9","38.14","6.79","18173.69","65.9","88.71","2499.71","1067.29","28.11","15.91","28.45","6504.09","108.55","3.43","88.45","1"
